F_0,M_0,O_0,dia,media_viagens
48.358611764705884,43.6289876201461,100.72037222222222,2015-12-27,45.6352009553407
31.774131968641118,31.612173439949824,0.0,2015-12-28,31.66896280798208
36.570719909502266,28.466932187761945,66.59823333333334,2015-12-29,31.380740782624304
30.558351592719,27.82047356725146,54.241444444444454,2015-12-30,28.794249990360516
30.306820250284417,28.597038294573643,0.0,2015-12-31,29.131117306325518
39.993499337121214,35.84913401234568,33.65078333333334,2016-01-01,37.4802854609929
35.555002018093255,32.52671670630202,76.971475,2016-01-02,33.75657146273917
48.447181930126,43.52647727093207,67.25041666666667,2016-01-03,45.56520135387488
32.92098639747996,27.807047464062926,0.0,2016-01-04,29.450510997607218
30.143658808530365,25.57620857108023,30.35222222222222,2016-01-05,27.159694614404078
29.941108851795654,26.443721263537906,48.47891666666666,2016-01-06,27.59174121049202
34.59927264631043,27.78898187444739,40.942166666666665,2016-01-07,29.958504345202176
33.631322072072074,27.08128584551931,17.74288333333333,2016-01-08,29.129494281675665
35.763117960088685,33.93593904471545,0.0,2016-01-09,34.58429285339628
59.76957873210634,37.550498007889544,109.35019166666666,2016-01-10,45.79056526946108
30.993001777137373,26.006123529411763,45.006166666666665,2016-01-11,27.757453950679416
31.529067338129494,26.614848815822626,0.0,2016-01-12,28.30730762305913
33.621746913580246,36.55853774193549,0.0,2016-01-13,35.55057139830508
36.488979707876894,27.80817120717781,0.0,2016-01-14,30.782453583556748
35.65831294871795,29.915144263974245,6.696608333333334,2016-01-15,31.68516873369456
35.62257668918919,32.94557904874214,0.0,2016-01-16,33.865537990196074
47.71749022687609,45.16414300646143,0.0,2016-01-17,46.1731553908046
30.571534879145585,29.022263745173746,0.0,2016-01-18,29.50887274011299
37.8250823014384,30.213321136767316,0.0,2016-01-19,32.65881161342173
42.4645779830639,47.43922555135476,0.0,2016-01-20,45.99454252179745
36.109228012519566,38.82908266782407,0.0,2016-01-21,38.094825327418675
40.16170243261013,33.96539010072395,6.958166666666667,2016-01-22,35.9529606998511
38.579785294117656,31.253651414868102,0.0,2016-01-23,33.739801410012674
57.64253683712122,49.105214700704224,0.0,2016-01-24,52.371668387681154
35.56511558265583,32.29062959501558,0.0,2016-01-25,33.276984965986394
38.107991414141416,40.995063682060945,0.0,2016-01-26,40.035734445143696
33.90537523474178,27.206316328543252,148.05683333333334,2016-01-27,29.44713594939117
37.86838511235955,29.031910427574168,17.00633333333333,2016-01-28,31.81420439691028
32.30032955128205,26.944754327956993,21.23495,2016-01-29,28.522942466401666
34.929437490961675,29.66701368977673,38.856827777777774,2016-01-30,31.532828757921422
54.146797387785135,38.32473562858634,44.321783333333336,2016-01-31,44.887764928331805
41.5010322954823,47.228503983228514,11.22655,2016-02-01,45.69990241433022
27.545009722222222,27.2541832746995,7.332533333333333,2016-02-02,27.306988371857255
29.709301347117794,29.167538310580202,15.06816,2016-02-03,29.29493505948898
36.77465201583873,35.11883874538745,0.0,2016-02-04,35.614405354449474
33.91264597701149,32.68849726391495,31.393416666666667,2016-02-05,33.02392074853008
34.3389636277303,30.452241336502905,0.0,2016-02-06,31.84148728784793
47.30734896174863,35.134020356234096,92.19694166666667,2016-02-07,39.73930443241075
40.58263537313433,38.95758154761906,0.0,2016-02-08,39.58548585159554
40.23231147082334,32.890337340764326,82.07038333333334,2016-02-09,35.8643175111536
34.30276154684096,26.294501900108575,12.237,2016-02-10,28.939963300760045
37.31429384384384,32.16007556561085,12.069833333333333,2016-02-11,33.62354825806452
25.59784375886525,25.02101964495305,5.056116666666667,2016-02-12,25.177299937772247
31.941898721023176,28.981368843069873,0.0,2016-02-13,29.938377338501297
47.9538067251462,40.96717028885833,87.44295,2016-02-14,43.92779512882448
31.327427141828654,25.943270945359927,19.957825,2016-02-15,27.476579614750722
33.49613575215374,30.23101931818182,30.095666666666666,2016-02-16,31.176997551843318
35.296489014438166,24.20794848993289,0.0,2016-02-17,27.62525262139679
34.500213802622504,25.201002516309412,0.0,2016-02-18,28.087582883461867
26.50237359131025,27.99473342277877,0.0,2016-02-19,27.539327159726536
63.909232400497515,34.96714244482173,83.05133333333333,2016-02-20,44.063371231546235
51.394294593663915,44.65241106382979,125.48133333333334,2016-02-21,47.462411526610644
29.743129824561404,28.40754141509434,0.0,2016-02-22,28.82083424538545
37.17869419753087,24.51910098694683,4.61945,2016-02-23,28.03406010552879
34.679312951167724,24.768386787419264,11.005725,2016-02-24,27.563881305220878
30.913392180685353,26.429296945120303,52.116299999999995,2016-02-25,27.813683926553672
27.73334421433268,28.403111546272118,7.808783333333333,2016-02-26,28.185751036008853
36.40786604444445,29.073411056105613,23.657255555555555,2016-02-27,31.378783867341205
49.50499176424668,42.725793186582806,70.362775,2016-02-28,45.49573849765259
32.03254493991145,25.31609375669882,41.101333333333336,2016-02-29,27.322501777652374
27.869474387011262,23.238797012578615,0.0,2016-03-01,24.551039671361504
29.07475880681818,25.594502425474253,7.5449166666666665,2016-03-02,26.618068446969698
34.89071454861111,26.605834227711526,28.85807666666667,2016-03-03,29.009694243520194
34.59759373219373,28.31704388938448,0.0,2016-03-04,30.166821942521505
34.7566857605178,33.92686231105807,0.0,2016-03-05,34.20037212
45.82659633812457,40.36766021431829,0.0,2016-03-06,42.55033828680898
24.911325534851624,24.01518808275058,5.540233333333333,2016-03-07,24.26970861998362
31.271351163586584,26.404606326763783,0.0,2016-03-08,27.837559613059252
24.565132604735886,23.965231331665276,0.0,2016-03-09,24.15364426010679
33.21676017759563,26.832918923766815,190.987975,2016-03-10,28.978479449636556
34.45945990338165,35.028157407407406,6.2166,2016-03-11,34.83740162371674
45.65692022116904,40.359833419577406,42.795075,2016-03-12,42.23137988025619
54.62955033840947,45.53583372434018,0.0,2016-03-13,48.86568906443618
45.993828383604026,32.539671228070176,0.0,2016-03-14,36.468358039747066
32.64438056118999,29.7185031824417,0.0,2016-03-15,30.56303336260734
28.876153960709757,26.64483557823129,0.0,2016-03-16,27.315123110603466
33.438336892655364,32.63027059538274,42.74745,2016-03-17,32.85234095918975
32.43795456178161,27.97229919398907,0.0,2016-03-18,29.2027410530483
40.98718859649122,33.561224875,0.0,2016-03-19,36.109708319649705
49.14526819505094,41.98573408720457,46.17395,2016-03-20,44.556802871312975
32.88429951159951,24.891853891837254,0.0,2016-03-21,27.23173341376229
31.31314842657343,27.122980373947495,23.090666666666667,2016-03-22,28.369850521104745
34.58344366972477,23.431997083981337,50.138,2016-03-23,26.764008215065505
30.526498123123122,26.606887062088102,30.352933333333333,2016-03-24,27.84732330488383
40.09660800970873,36.739020966110274,29.656833333333335,2016-03-25,38.022830363805966
41.306793467933495,36.66723582899305,0.0,2016-03-26,38.31000602747407
47.777314453477864,47.403667509363295,0.0,2016-03-27,47.55635380214101
34.23974925997426,28.46960541107383,0.0,2016-03-28,30.217520331384016
31.765384143518517,24.53810502672011,0.0,2016-03-29,26.721450885780882
27.87639315403423,26.1704248015873,0.0,2016-03-30,26.693861452863214
38.45861212962963,37.600272597507036,0.0,2016-03-31,37.86015672834314
27.097706964285713,28.398743203680468,26.009616666666666,2016-04-01,28.05669649366698
32.38206413210445,36.45697678684377,0.0,2016-04-02,35.26846059587814
63.44644916201117,44.822302787068004,112.972,2016-04-03,51.924331802366034
28.155243830128203,25.575498521375764,0.0,2016-04-04,26.314090433585683
32.90614162660256,29.310700273487775,98.46783333333333,2016-04-05,30.387686327139253
30.81445859760395,25.445201936669495,101.78695,2016-04-06,27.027779159104657
29.500773614035086,25.55434895222129,99.15666666666667,2016-04-07,26.72160720990613
28.086796218206157,24.12194099552573,0.0,2016-04-08,25.290282948717948
34.768557322006465,35.26241123752495,0.0,2016-04-09,35.09924538893344
53.28763708240535,39.53195485264228,0.0,2016-04-10,45.12136781297134
28.5310901336478,25.90664053926206,0.0,2016-04-11,26.65800220571686
29.432942655875298,24.87519397689769,24.917,2016-04-12,26.307726521575276
30.237109116022094,30.253526073446327,0.0,2016-04-13,30.24835230218611
33.60050116504854,26.26361583405111,0.0,2016-04-14,28.518088355210818
31.186165784671534,24.409471536624203,0.0,2016-04-15,26.46802389135255
34.09999064748201,33.42688658293461,65.17445,2016-04-16,33.676034875066456
47.16245516956162,38.951756793893125,109.74838333333334,2016-04-17,42.1431714038401
31.452620336700335,25.315535066780335,0.0,2016-04-18,27.136792386091127
27.650448123620315,25.79687480305268,0.0,2016-04-19,26.36866146578141
32.51431666666667,29.557132944915253,0.0,2016-04-20,30.401616288261017
43.9643658997955,38.67678014018692,104.70722500000001,2016-04-21,40.75309499226605
30.865876530612244,33.26362587168758,0.0,2016-04-22,32.5663575173096
38.456721402214015,31.162243903688527,52.575116666666666,2016-04-23,33.77911005047181
47.48915140961857,44.238822350674376,54.747233333333334,2016-04-24,45.5801816655321
29.7780903803132,27.188897190728145,27.64494583333333,2016-04-25,27.992320662159823
30.88109183848797,27.83048767772512,0.0,2016-04-26,28.791229897186152
31.061892803638305,25.302626901004306,0.0,2016-04-27,27.081517658238308
32.79597676438654,32.02961597836775,0.0,2016-04-28,32.26847157360406
34.606955157232704,29.564415799943166,0.0,2016-04-29,31.13373221765512
38.27572598566309,32.55248409863946,0.0,2016-04-30,34.39421937716263
50.97469600665558,43.63122424916574,0.0,2016-05-01,46.573508600000004
27.428703446418954,25.82917604466859,0.0,2016-05-02,26.322503130709183
33.46965022075055,26.069633152566883,84.7446,2016-05-03,28.347442647551976
27.96534824691358,24.59233128813559,0.0,2016-05-04,25.651301728682174
29.051601717464926,24.730039587536428,40.250283333333336,2016-05-05,26.11139716100398
33.18257151799688,30.441081236962873,0.0,2016-05-06,31.2241890999851
35.38796453781513,30.251200898021306,0.0,2016-05-07,32.05970643984221
47.133203858625166,42.97036379380603,164.56606666666667,2016-05-08,44.66675951487871
31.95534116161616,26.660946955913225,0.0,2016-05-09,28.215504621848737
27.520426051560374,26.85457098577236,0.0,2016-05-10,27.061022472304025
29.488237272240085,28.108922417017297,0.0,2016-05-11,28.52783542480469
32.77012742296918,24.742251763252465,0.0,2016-05-12,27.039791935225267
29.96425993065874,27.29189021348552,20.725383333333333,2016-05-13,28.08468408821788
35.060490233722874,29.906068391787855,51.66485,2016-05-14,31.697566027088037
45.812882125246546,41.79098820681037,29.190833333333334,2016-05-15,43.342708467125384
29.56196643162393,25.49389686468647,56.81478333333333,2016-05-16,26.83074089834515
29.52929362745098,26.888734227507374,145.41671666666667,2016-05-17,27.79953351899988
31.20003415477735,27.190513133289844,0.0,2016-05-18,28.532240870949074
28.950380689509302,27.579017492625372,357.411,2016-05-19,28.14683801663983
34.3659743498818,31.33541414654808,39.14111666666667,2016-05-20,32.27591881578948
46.98013154380341,37.705430422125175,34.165233333333326,2016-05-21,40.95780500751597
46.01367037037036,40.39902148708255,57.89735833333333,2016-05-22,42.78764466557615
35.04768262505534,25.954686307189544,0.0,2016-05-23,28.95382175500073
32.60974525898079,25.907410965751964,0.0,2016-05-24,28.168917420718817
29.3366283446712,26.746468462878294,0.0,2016-05-25,27.58661299646955
45.2447098173516,42.362441284538505,0.0,2016-05-26,43.5573104801239
33.62397604617605,28.671863739545998,0.0,2016-05-27,30.315452737867176
38.023391705790296,33.4943403066271,14.525025,2016-05-28,35.22322966101695
49.04541255033557,44.49459305697714,82.10656666666667,2016-05-29,46.48413019926485
32.29453281397545,24.188806460549642,0.0,2016-05-30,26.778237594268475
36.74705722627737,31.90159022175041,85.12283333333333,2016-05-31,33.508243933619184
34.57992790697674,36.45896537089872,6.901883333333333,2016-06-01,35.82657184760083
48.492649122807016,44.86618932889218,38.478883333333336,2016-06-02,46.035511511511515
33.659413467492264,32.737687789266374,10.05655,2016-06-03,33.02392149758454
37.94106355371901,37.16588870056497,0.0,2016-06-04,37.437604103901116
53.03591344153141,43.07892341632088,0.0,2016-06-05,47.054770380525085
32.177856768837806,27.45856654345878,116.68321666666667,2016-06-06,29.124248276115022
31.641491008230453,29.310356473988442,4.27755,2016-06-07,30.043605653942016
34.07912622377622,29.32166155541562,70.67266666666666,2016-06-08,31.022889780773422
28.987922835352173,28.3929307055659,94.69361666666667,2016-06-09,28.608803248407643
35.100274823578246,32.19059586691465,10.5105,2016-06-10,33.148308778099576
38.28672498695879,32.05717371903153,0.0,2016-06-11,34.24076300054855
46.52780146520146,42.69018111566018,29.1925,2016-06-12,44.31989385502148
32.87024932170542,30.780131791143422,77.09972222222223,2016-06-13,31.495630716878402
29.41878633972191,26.322705383141763,32.42145,2016-06-14,27.370012290715376
29.80283922663358,28.841627510398098,25.2085,2016-06-15,29.14972481600428
32.444089384288745,26.560085414153598,47.75933333333333,2016-06-16,28.474452078222946
31.617178174097667,31.385814997900923,59.14686666666667,2016-06-17,31.520560730305576
40.79850581453634,31.711260335810625,41.083727777777774,2016-06-18,34.942306448465494
55.40314789729969,49.21309074242425,46.42468888888889,2016-06-19,51.719959186422415
32.87880275750203,26.750178375400644,187.47630833333332,2016-06-20,28.90419023311897
35.40875355805243,33.00214880642361,40.876475,2016-06-21,33.8330333974633
30.7053618315508,29.194335348212437,26.850666666666665,2016-06-22,29.671856152977703
28.37080448548813,26.69555254218716,79.47556666666667,2016-06-23,27.27564946637427
36.31065681003584,29.281176182277317,0.0,2016-06-24,31.457206562054207
43.98095181547618,33.8134346092504,34.66605833333333,2016-06-25,37.35762557560672
49.145064007877885,41.34760745473908,0.0,2016-06-26,44.6142399339934
31.286877506426734,29.993098627450983,95.16390416666665,2016-06-27,30.56213463553361
32.592395670498085,27.842145697876035,0.0,2016-06-28,29.558390496954594
36.658027288655276,28.805304732103643,0.0,2016-06-29,31.427473168056164
36.106433213141024,27.82296058039747,65.20471666666666,2016-06-30,30.838810252525253
29.97573226524255,28.588651729259496,0.0,2016-07-01,29.036463505747125
41.11696704545455,31.791570265515034,0.0,2016-07-02,35.09648163981826
49.681038315696654,41.02648022151899,0.0,2016-07-03,44.86617853090767
36.529175664095966,32.201909512837396,28.92638888888889,2016-07-04,33.66138190579709
32.23150767288268,27.504209534161493,8.954416666666667,2016-07-05,29.13130354925776
31.930326121015664,29.09480260651629,47.488225,2016-07-06,30.011326389601503
36.626046536025335,30.101595971613445,31.702954761904756,2016-07-07,32.35212617879531
33.10291307692307,28.704022913832198,113.7425,2016-07-08,30.181719594388532
34.4766083590535,36.52515009049774,27.093466666666668,2016-07-09,35.75801709401709
51.06627661443495,41.49737609606706,104.98489166666666,2016-07-10,45.4354331703107
34.83694352415753,28.936716717603915,94.37195277777778,2016-07-11,31.062862728380026
32.849055923589205,27.911099631228637,86.57825,2016-07-12,29.667034472934475
34.677724864969136,26.462095915324987,48.53711190476191,2016-07-13,29.30857492804814
32.306636523216305,27.583412751004012,139.88021666666666,2016-07-14,29.266943959643605
39.8163371278826,31.965692703301126,26.755391666666664,2016-07-15,34.48687200759116
41.26149389067524,35.45377331790124,22.611853333333336,2016-07-16,37.532386438195665
53.76425972789116,46.78018512250161,89.07777777777778,2016-07-17,49.74868829006771
32.493863149847094,29.106845902777778,18.677058333333335,2016-07-18,30.236986760489966
39.85041848691696,29.782363585351444,85.890825,2016-07-19,33.26411851204351
36.41265577069096,30.059990301596688,19.488223333333334,2016-07-20,32.20637004014504
36.875437475345166,30.001051685510888,0.0,2016-07-21,32.384661038161674
35.314904726368155,29.606548496818082,62.26338333333333,2016-07-22,31.485022300989517
37.807653292806485,31.966857699275366,44.34161666666667,2016-07-23,34.153822111930424
47.023668275245754,40.47662279146141,129.5742,2016-07-24,43.34803010020798
34.35737079457364,29.087681671794872,122.70628055555552,2016-07-25,31.132500715910613
34.3015444824962,26.470654440532076,25.48925,2016-07-26,29.123879695562433
36.00201650641026,29.020155367561262,253.75128333333333,2016-07-27,31.389075507132574
39.69827052469136,32.69615538892222,38.229902380952375,2016-07-28,35.09511666009982
33.589076087931815,30.18037322551662,34.389522222222226,2016-07-29,31.329992441860465
42.89396215119229,32.26092041083916,44.66509833333334,2016-07-30,36.1869006442113
44.45850478123591,44.25639928593132,19.714308333333335,2016-07-31,44.31095411679362
32.849753148148146,30.21879986102839,30.74645,2016-08-01,31.074864042838016
30.596275161535537,30.167655494975413,58.56955555555555,2016-08-02,30.356710496104963
29.489324953755087,25.846863219461696,39.25555,2016-08-03,27.15867321523355
30.492855692972125,29.56040136202953,32.40379166666667,2016-08-04,29.88736687024973
32.089533487044356,27.4801596706524,25.064641666666667,2016-08-05,28.96683358156028
39.17133765792031,31.792081108312345,27.95407777777778,2016-08-06,34.47860024822695
49.41018362869198,42.832580970680326,0.0,2016-08-07,45.4824056008839
36.89873631808279,31.802288010540185,21.088508333333333,2016-08-08,33.49916126914661
38.15455276803119,33.9026520179841,63.56787222222223,2016-08-09,35.421563438009784
29.086880891472873,25.98586051968198,37.41390416666667,2016-08-10,27.0360307459027
32.44486302023673,28.430364858314693,37.256820000000005,2016-08-11,29.76149357964491
33.2177299031477,29.464163729053094,87.07478333333333,2016-08-12,30.738601291364002
38.81040354223433,32.84439884744885,49.274883333333335,2016-08-13,35.018225717111775
53.16253553113554,47.17108404896422,26.23602916666667,2016-08-14,49.617227151594584
49.09997176034347,40.21397424735557,33.4039875,2016-08-15,43.837070523877976
33.32297784580499,28.332841785998408,39.49198333333333,2016-08-16,29.866076014913002
30.04900118910625,26.821933128032846,54.59266666666667,2016-08-17,27.93841059751973
31.955163539518903,27.832585508399646,0.0,2016-08-18,29.23325124927029
29.990472958426135,27.78518368851003,0.0,2016-08-19,28.49882324324324
37.543612190187154,31.209817421441773,0.0,2016-08-20,33.60727333907716
51.90385488951575,46.8134631468981,0.0,2016-08-21,48.88052371134021
31.566786892259817,24.44834090583602,7.61345,2016-08-22,26.684985508578436
31.880363352941178,32.04225099343623,12.28605,2016-08-23,31.98460971306471
29.303991502890174,28.837987449799197,0.0,2016-08-24,28.98778065155456
37.79384982973893,27.939232433467357,11.133666666666667,2016-08-25,31.242744579997456
28.501873831367412,30.276524123555053,58.70773333333333,2016-08-26,29.751107173999205
37.404274852071005,31.469312265163715,45.160066666666665,2016-08-27,33.567136894215736
54.96091259590793,40.80451980786825,82.85293333333334,2016-08-28,46.72794601990049
30.400579613645704,28.857790898214613,23.590241666666664,2016-08-29,29.330605894308942
29.575070628571428,32.100838121546964,46.64095,2016-08-30,31.283449274013403
31.433371278140886,27.890540868454657,10.550083333333333,2016-08-31,29.06186864458197
32.23200019425019,29.723280060709545,35.879866666666665,2016-09-01,30.55048489364412
32.61560532212885,27.48445770894789,32.203583333333334,2016-09-02,29.177613524374173
38.351942335390945,34.53010066395664,39.286275,2016-09-03,35.85247606382978
49.42066342465754,44.49093390591148,54.74883333333333,2016-09-04,46.496169401473296
31.539882857709078,28.630327567829454,27.98645,2016-09-05,29.58516446135831
32.84088667481663,24.1635692791762,13.243791666666667,2016-09-06,26.908458975356677
44.82360781466114,40.4992798855165,35.54496666666667,2016-09-07,42.07569893778452
31.96708752568845,24.515137359055675,9.7585,2016-09-08,26.725889126954808
33.54402702050663,27.93404862657758,9.754444444444443,2016-09-09,29.682957787924906
44.934088161764706,37.07674702892885,16.175666666666668,2016-09-10,39.792099523809526
51.42393403165734,51.66565106642291,5.619783333333333,2016-09-11,51.51931490066225
32.044667001576045,25.740629860313813,29.533583333333333,2016-09-12,27.802715315315314
34.64692817008352,26.645986995840115,30.982208333333332,2016-09-13,29.230270018348623
32.95226258823529,28.976700682314412,19.295139583333334,2016-09-14,30.204126381660473
31.5627493125,27.157048477842,12.313145833333333,2016-09-15,28.524524822415156
36.51242824133504,25.67435312207889,10.452733333333333,2016-09-16,28.962546215372612
36.71146467304625,32.99383520710059,16.83609166666667,2016-09-17,34.2623993285504
51.14108320396723,45.17128157819635,48.161116666666665,2016-09-18,47.54937541602333
28.979772717885172,25.557270316301704,183.70907499999998,2016-09-19,26.86690251414609
30.252610644768854,29.716952944539738,11.079533333333334,2016-09-20,29.87359336053893
31.699112590975254,25.4227390134938,12.712116666666667,2016-09-21,27.507129746297647
30.012303728070176,28.84428515048268,297.91816666666665,2016-09-22,29.530317910256407
33.16266675603217,28.265907055618186,17.067316666666667,2016-09-23,29.695458709720018
37.656152370791844,38.909836785009865,38.387025,2016-09-24,38.4424714424435
58.323746077184055,46.1876051249649,67.07916666666667,2016-09-25,51.054865132355424
27.61054403080873,27.304645523581137,0.0,2016-09-26,27.4020280070835
31.63926538778878,26.227799209486168,22.139861111111113,2016-09-27,27.916490478956877
35.95318487518355,31.66453410451824,18.320554166666668,2016-09-28,33.06166723657088
32.42817201591512,32.680745803852204,0.0,2016-09-29,32.603014931972794
34.00947687645688,30.271062861445785,0.0,2016-09-30,31.39652223859649
40.1718698757764,35.577379969278034,0.0,2016-10-01,37.288687950645844
47.257529554105496,43.65260921146954,27.05145,2016-10-02,45.07308525474957
32.78352032108154,26.271573894825057,38.31794166666666,2016-10-03,28.438668129023227
28.03149428104575,25.90924701276102,0.0,2016-10-04,26.591039835958004
30.479177830374756,27.516095021380572,51.724775,2016-10-05,28.54355972893183
32.03752661290322,27.483694339025934,41.20066666666667,2016-10-06,29.03663983263598
32.255704582763336,26.890688034960817,0.0,2016-10-07,28.531619874476984
33.280255581039754,29.82785578368223,25.519416666666668,2016-10-08,31.01292037232174
54.71709856630825,44.744686404320994,66.0537625,2016-10-09,48.85010815098469
30.38246689373297,26.585099777070063,0.0,2016-10-10,27.794851280381945
46.36597355667931,36.789729325661206,0.0,2016-10-11,39.89161678951679
43.36930605852767,39.72100761211082,46.9427,2016-10-12,41.12988693361433
33.61633177426438,27.451359637188208,0.0,2016-10-13,29.42072573653199
27.18608098495212,28.14276323345818,0.0,2016-10-14,27.84300552936134
39.88848311862587,32.99990398613519,43.38166666666667,2016-10-15,35.41442504692193
51.061779957203996,38.32365769110276,23.45126666666667,2016-10-16,43.326517438794724
30.66976920289855,26.075324455936222,0.0,2016-10-17,27.55649455394948
28.191573616644533,27.222710148975793,0.0,2016-10-18,27.53132021291596
30.95054587696335,24.628511293375393,5.536783333333333,2016-10-19,26.67572095035461
28.772693958930276,28.28595449857362,61.74783333333333,2016-10-20,28.454216907123534
30.06288123526638,27.40738131280035,0.0,2016-10-21,28.248150880728467
43.10879636416521,31.382556173938863,57.80235,2016-10-22,35.383965832842854
56.24992156265855,43.47119788436692,29.407866666666667,2016-10-23,48.396991228588305
36.87484810040706,30.771084429023624,11.052016666666667,2016-10-24,32.87602355776829
31.094546435316335,26.659232605775685,17.742716666666666,2016-10-25,28.081097381602916
31.23968677727501,28.02597132511889,0.0,2016-10-26,28.99227216175359
32.10700291902072,28.923634125454935,0.0,2016-10-27,29.91870039735099
39.112307789317505,31.142183171745152,20.887333333333334,2016-10-28,33.67243760421583
40.09828995646766,37.54748597953216,19.346744444444443,2016-10-29,38.32927794322017
47.06002557781201,40.237564592123775,20.810275,2016-10-30,42.98235671252866
30.894505691721136,26.5724432230869,480.344775,2016-10-31,28.220238628633275
35.564201533742335,31.454057315480078,25.851811111111108,2016-11-01,32.67226742146996
46.094377227498875,43.25683451946472,0.0,2016-11-02,44.397734124386254
29.4512845971564,30.913313669923998,44.51470833333333,2016-11-03,30.512273695518726
32.36079962707975,27.535777549467273,78.73805,2016-11-04,28.885441899133173
37.47774927035331,31.321843930041155,0.0,2016-11-05,33.22203092697961
45.71321969439728,37.25719111702128,40.259116666666664,2016-11-06,40.514447821350764
29.880350108401082,27.562294991847196,224.59114999999997,2016-11-07,28.54652654953636
36.27767378183832,30.23255371033166,27.02881111111111,2016-11-08,32.03800998337489
39.27921060850835,30.27446271704573,0.0,2016-11-09,33.08674270938446
33.945777452574525,27.49225329791943,17.610294444444445,2016-11-10,29.34690088669178
35.67406911519198,26.562523861247374,0.0,2016-11-11,29.25641113030602
40.74509795982423,30.51901911231884,52.003433333333334,2016-11-12,33.85125155867971
61.90528849557521,45.511160006795784,46.25229444444444,2016-11-13,51.49237756617172
34.41941587301587,29.057259328817736,7.941216666666667,2016-11-14,30.783021024146546
52.98613592479674,48.61727154772939,67.303,2016-11-15,50.3083111941729
33.935081302625065,27.140723964677225,36.429249999999996,2016-11-16,29.122242972234215
34.96257839243499,25.782962988997557,44.400275,2016-11-17,28.56096703656281
33.188266556108346,30.192527023275677,43.390222222222214,2016-11-18,31.04440705276112
39.87504128472222,34.397899056047194,0.0,2016-11-19,36.030835869565216
50.43392905282331,41.61375055440056,70.60251666666667,2016-11-20,44.88651165016502
30.976559387637202,31.22238606321839,0.0,2016-11-21,31.145838846914913
34.17294778406412,25.698892478251643,22.135233333333332,2016-11-22,28.32618227292672
35.80663756097561,29.094212006043705,5.727833333333333,2016-11-23,31.0841724930928
31.277348575063613,31.74228076833798,24.60839166666667,2016-11-24,31.589964301640393
34.019978424242424,32.72646556195965,33.49645,2016-11-25,33.09418427786365
33.510090394912986,33.77267087646653,11.735466666666667,2016-11-26,33.65340792405639
50.125024421883815,43.70908732620321,26.747333333333334,2016-11-27,46.18116137306266
39.08561368243243,27.121815273631842,0.0,2016-11-28,30.787741080055206
31.539167818077143,26.66094188495121,53.525222222222226,2016-11-29,28.206200212765957
28.75587078797304,26.263883179487177,41.540975,2016-11-30,27.103421593830333
37.44633705642815,33.151089825119236,36.23428333333333,2016-12-01,34.49620983442504
34.65657652173913,32.418481944444444,9.911666666666667,2016-12-02,33.007725180417395
37.64242126436781,29.324100994152047,59.407383333333335,2016-12-03,31.891895012165453
50.24583245257453,39.16906402340597,180.84358333333336,2016-12-04,43.512336073232326
31.435146779661018,27.131807678339822,37.303666666666665,2016-12-05,28.490625337597724
33.19721058252428,31.50998717848792,0.0,2016-12-06,31.9932575083426
31.71417614678899,27.358187006701414,0.0,2016-12-07,28.61560971927966
31.156146496598645,27.446271066555276,0.0,2016-12-08,28.523828245406047
39.107852158527955,27.74350949913644,0.0,2016-12-09,31.029332330673213
35.720084594594596,32.02301952026468,0.0,2016-12-10,33.18621176303855
53.82975625,45.0740514353042,15.69795,2016-12-11,48.49065246817354
44.1413456836799,27.921361431904348,60.90745,2016-12-12,33.069811974496915
37.98334648148148,30.626306320267396,17.237,2016-12-13,33.043529995929994
32.585661650165015,32.117368965517244,34.2195,2016-12-14,32.26311724699654
37.243362831858406,37.709219858156025,29.0,2017-01-01,37.50766871165644
38.55954631379962,31.984054669703873,35.0,2017-01-02,34.45667613636363
36.773879142300196,30.572254335260116,0.0,2017-01-03,32.62346872985171
38.71953578336557,30.36144578313253,142.0,2017-01-04,33.273295809881176
35.5191637630662,29.96286231884058,44.0,2017-01-05,31.870756402620607
42.58051689860835,32.21586345381526,52.0,2017-01-06,35.71552298467688
44.99554565701559,35.754889178617994,0.0,2017-01-07,39.166940789473685
41.86196319018405,42.89689034369886,62.0,2017-01-08,42.57827476038339
39.77413793103448,32.19068934646374,54.333333333333336,2017-01-09,34.817058823529415
34.11980830670927,30.134125636672326,35.5,2017-01-10,31.52159468438538
39.59655831739962,31.19935344827586,29.666666666666668,2017-01-11,34.216643741403026
36.496012759170654,27.097283085013146,53.0,2017-01-12,30.557367829021373
35.44642857142857,28.08993766696349,159.0,2017-01-13,31.29651506202008
38.479212253829324,33.04255319148936,55.5,2017-01-14,34.980842911877396
50.625,41.01555023923445,7.0,2017-01-15,44.74891461649783
33.38599348534202,35.1349538977368,18.5,2017-01-16,34.52294085129906
36.313935681470134,30.134948096885815,62.0,2017-01-17,32.3817679558011
29.589605734767026,29.637885462555065,0.0,2017-01-18,29.621972829297107
36.96376811594203,30.660018132366275,62.0,2017-01-19,32.7978273989137
34.87992125984252,32.25430210325048,21.75,2017-01-20,33.08344030808729
43.82657657657658,37.70631067961165,0.0,2017-01-21,39.8493690851735
54.15495867768595,54.28034682080925,74.0,2017-01-22,54.24553950722175
37.248226950354606,31.222333000997008,0.0,2017-01-23,33.39119336311423
36.6628664495114,33.58311800172265,39.0,2017-01-24,34.653348339898706
