2.512,0.22512
2.5498,0.15851
2.5876,0.091675
2.6253,0.097893
2.6631,0.16574
2.7009,0.23049
2.7387,0.21891
2.7764,0.20733
2.8142,0.17546
2.852,0.12527
2.8898,0.075505
2.9275,0.042435
2.9653,0.0093493
3.0031,-0.022202
3.0409,-0.05234
3.0786,-0.082165
3.1164,-0.052272
3.1542,-0.022368
3.192,-0.020674
3.2297,-0.047468
3.2675,-0.074255
3.3053,-0.035815
3.3431,0.0033283
3.3808,-0.01798
3.4186,-0.10498
3.4564,-0.19135
3.4942,-0.13151
3.5319,-0.067779
3.5697,-0.044757
3.6075,-0.067935
3.6453,-0.091111
3.683,-0.066029
3.7208,-0.03892
3.7586,-0.037227
3.7964,-0.066316
3.8341,-0.095399
3.8719,-0.16999
3.9097,-0.24739
3.9475,-0.25354
3.9852,-0.16791
4.023,-0.082388
4.0608,-0.16926
4.0986,-0.2695
4.1363,-0.33158
4.1741,-0.34215
4.2119,-0.35271
4.2496,-0.32202
4.2874,-0.28748
4.3252,-0.26309
4.363,-0.25352
4.4007,-0.24394
4.4385,-0.25517
4.4763,-0.26873
4.5141,-0.25978
4.5518,-0.21589
4.5896,-0.17202
4.6274,-0.20705
4.6652,-0.25241
4.7029,-0.24734
4.7407,-0.15851
4.7785,-0.069741
4.8163,-0.088596
4.854,-0.12354
4.8918,-0.14493
4.9296,-0.14247
4.9674,-0.14
5.0051,-0.124
5.0429,-0.10568
5.0807,-0.12203
5.1185,-0.20405
5.1562,-0.28599
5.194,-0.27774
5.2318,-0.25226
5.2696,-0.22297
5.3073,-0.18599
5.3451,-0.149
5.3829,-0.10295
5.4207,-0.054904
5.4584,-0.015311
5.4962,0.0061718
5.534,0.027653
5.5718,-0.00091755
5.6095,-0.041356
5.6473,-0.08883
5.6851,-0.15292
5.7229,-0.21697
5.7606,-0.14207
5.7984,-0.02904
5.8362,0.048065
5.874,0.040249
5.9117,0.032434
5.9495,0.0096698
5.9873,-0.017353
6.0251,-0.027343
6.0628,0.0084116
6.1006,0.044162
6.1384,0.044211
6.1762,0.033239
6.2139,0.020845
6.2517,0.0043182
6.2895,-0.012209
6.3273,-0.027686
6.365,-0.042812
6.4028,-0.054089
6.4406,-0.053261
6.4784,-0.052433
6.5161,-0.037983
6.5539,-0.018585
6.5917,-0.0015287
6.6295,0.00752
6.6672,0.016569
6.705,0.026905
6.7428,0.037746
6.7806,0.049901
6.8183,0.066975
6.8561,0.08405
6.8939,0.12505
6.9317,0.17625
6.9694,0.19979
7.0072,0.10838
7.045,0.016668
7.0827,-0.0041065
7.1205,0.0065181
7.1583,0.021943
7.1961,0.059153
7.2338,0.096372
7.2716,0.097313
7.3094,0.080684
7.3472,0.079289
7.3849,0.15521
7.4227,0.23124
7.4605,0.25349
7.4983,0.2482
7.536,0.24584
7.5738,0.25992
7.6116,0.27401
7.6494,0.2186
7.6871,0.1229
7.7249,0.051211
7.7627,0.12586
7.8005,0.20066
7.8382,0.21235
7.876,0.18715
7.9138,0.15941
7.9516,0.11299
7.9893,0.066525
8.0271,0.088428
8.0649,0.15376
8.1027,0.2072
8.1404,0.16241
8.1782,0.11759
8.216,0.076549
8.2538,0.037937
8.2915,0.0073731
8.3293,0.057502
8.3671,0.1077
8.4049,0.096103
8.4426,0.04016
8.4804,-0.01083
8.5182,-0.0032119
8.556,0.004406
8.5937,0.022735
8.6315,0.049228
8.6693,0.074056
8.7071,0.073077
8.7448,0.072098
8.7826,0.049998
8.8204,0.010741
8.8582,-0.027278
8.8959,-0.039966
8.9337,-0.052653
8.9715,-0.02505
9.0093,0.037579
9.047,0.099064
9.0848,0.13262
9.1226,0.16619
9.1604,0.15927
9.1981,0.1153
9.2359,0.071201
9.2737,0.015609
9.3115,-0.040126
9.3492,-0.033119
9.387,0.035059
9.4248,0.10289
